States/UTs,Rice,Wheat,Atta,Gram Dal,Tur Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk,Groundnut Oil,Mustard Oil,Vanaspati,Soya Oil,Sunflower Oil,Palm Oil,Gur,Tea Loose,Salt,Potato,Onion,Tomato,Date,price_type
Average Price,36.3969,26.529899999999998,30.9731,66.8022,125.2915,103.51989999999999,100.54450000000001,81.47449999999999,40.0087,54.321999999999996,179.8324,131.8315,116.7871,117.62889999999999,119.7614,95.7244,44.4632,247.8757,18.7663,17.9184,21.4736,99.5589,2023-08-12,wholesale
Maximum Price,58.0,46.0,64.0,131.5,154.0,140.0,155.0,125.0,52.0,80.0,240.0,220.0,200.0,175.0,228.0,160.0,100.0,550.0,28.0,48.0,48.0,210.0,2023-08-12,wholesale
Minimum Price,21.5,17.0,22.55,51.0,72.0,60.0,72.0,63.0,25.0,33.0,117.0,98.0,85.0,92.0,93.0,75.0,27.84,140.0,5.8,8.0,8.0,35.0,2023-08-12,wholesale
Modal Price,32.0,22.0,30.0,65.0,135.0,100.0,100.0,75.0,40.0,50.0,190.0,130.0,110.0,110.0,115.0,90.0,45.0,200.0,24.0,15.0,20.0,95.0,2023-08-12,wholesale
Average Price,36.622,26.5728,30.9775,66.2963,126.417,103.8001,100.0387,80.8867,39.6395,54.0138,179.7603,131.558,115.2877,116.83840000000001,119.7376,95.0695,43.798100000000005,243.88060000000002,19.1093,17.6652,20.764699999999998,94.79180000000001,2023-08-13,wholesale
Maximum Price,58.0,46.0,64.0,131.5,154.0,140.0,136.0,125.0,48.0,75.0,240.0,197.0,175.82,167.0,228.0,160.0,100.0,550.0,28.0,48.0,48.0,195.0,2023-08-13,wholesale
Minimum Price,22.0,17.0,22.55,51.0,72.0,64.0,74.0,64.0,32.0,35.0,117.0,98.0,85.0,92.0,93.0,75.0,27.84,140.0,5.8,8.0,8.0,34.0,2023-08-13,wholesale
Modal Price,32.0,22.5,32.0,65.0,135.0,100.0,100.0,75.0,40.0,50.0,190.0,130.0,120.0,110.0,110.0,100.0,45.0,200.0,24.0,15.0,20.0,100.0,2023-08-13,wholesale
Average Price,36.5844,26.6221,30.8231,67.11529999999999,124.89959999999999,103.62110000000001,100.58030000000001,81.8565,39.994099999999996,54.590900000000005,179.7879,132.7478,117.2546,118.7772,119.51,95.5541,44.8807,248.13580000000002,18.317899999999998,18.408,22.237,91.959,2023-08-14,wholesale
Maximum Price,60.0,55.0,64.0,131.5,160.0,142.0,155.0,125.0,52.0,80.0,240.0,220.0,200.0,180.0,228.0,160.0,100.0,550.0,28.0,48.0,55.0,210.0,2023-08-14,wholesale
Minimum Price,19.0,17.0,19.0,51.0,70.0,60.0,72.0,63.0,25.0,33.0,115.0,98.0,85.0,90.0,93.0,75.0,27.84,140.0,5.8,7.4,8.0,32.0,2023-08-14,wholesale
Modal Price,32.0,22.0,32.0,65.0,135.0,100.0,100.0,75.0,40.0,50.0,180.0,130.0,100.0,110.0,120.0,90.0,45.0,195.0,24.0,15.0,21.0,90.0,2023-08-14,wholesale
Average Price,36.8553,26.4477,30.8673,67.1407,126.6583,103.9717,100.8839,81.81479999999999,39.8844,54.4581,178.1138,131.6341,116.228,116.34,118.9425,95.06129999999999,44.4161,247.67970000000003,18.6966,18.057000000000002,22.144099999999998,88.0998,2023-08-15,wholesale
Maximum Price,58.0,46.0,64.0,131.5,160.0,140.0,136.0,125.0,49.0,80.0,240.0,197.0,200.0,175.0,200.0,160.0,90.0,550.0,28.0,48.0,48.0,195.0,2023-08-15,wholesale
Minimum Price,23.0,17.0,22.55,51.0,80.0,67.0,72.0,65.0,25.0,35.0,125.0,99.0,85.0,90.0,93.0,75.0,27.84,140.0,5.8,8.0,8.0,34.0,2023-08-15,wholesale
Modal Price,32.0,22.0,30.0,65.0,135.0,100.0,100.0,75.0,40.0,50.0,190.0,127.5,110.0,110.0,110.0,90.0,45.0,190.0,24.0,16.0,21.0,90.0,2023-08-15,wholesale
Average Price,36.642199999999995,26.5673,30.7698,67.3172,125.4291,103.70190000000001,100.74510000000001,81.6667,39.950700000000005,54.6064,179.3378,132.5683,117.3381,118.74879999999999,119.402,95.3401,44.829499999999996,248.8278,18.2927,18.2789,22.785,86.37819999999999,2023-08-16,wholesale
Maximum Price,60.0,55.0,64.0,131.5,160.0,142.0,155.0,125.0,52.0,80.0,240.0,220.0,200.0,180.0,228.0,160.0,100.0,550.0,28.0,48.0,60.0,180.0,2023-08-16,wholesale
Minimum Price,19.0,17.0,19.0,51.0,70.0,60.0,72.0,63.0,25.0,33.0,115.0,98.0,85.0,90.0,93.0,75.0,27.84,140.0,5.8,7.4,8.0,33.0,2023-08-16,wholesale
Modal Price,30.0,22.0,30.0,65.0,140.0,100.0,100.0,75.0,40.0,50.0,180.0,130.0,100.0,110.0,120.0,90.0,45.0,203.3333,24.0,15.0,25.0,82.5,2023-08-16,wholesale
Average Price,36.6588,26.5631,30.8981,67.65220000000001,125.7374,103.9358,100.711,81.8401,40.0003,54.8097,179.4248,132.36,117.0372,118.794,119.7192,95.5053,44.976499999999994,249.6641,18.4149,18.3532,23.139,82.6623,2023-08-17,wholesale
Maximum Price,60.0,55.0,64.0,131.5,160.0,142.0,155.0,125.0,52.0,80.0,240.0,220.0,195.0,180.0,228.0,160.0,100.0,550.0,28.0,48.0,60.0,210.0,2023-08-17,wholesale
Minimum Price,19.0,17.0,19.0,51.0,70.0,60.0,72.0,63.0,25.0,33.0,110.0,98.0,85.0,90.0,92.0,75.0,27.84,140.0,5.8,7.4,8.0,30.0,2023-08-17,wholesale
Modal Price,31.0,22.0,30.0,70.0,125.0,100.0,100.0,75.0,40.0,52.5,180.0,127.5,100.0,110.0,120.0,90.0,45.0,200.0,24.0,15.0,26.0,80.0,2023-08-17,wholesale
Average Price,36.7312,26.6023,30.889400000000002,67.916,126.3841,104.0811,100.839,81.8101,40.0258,54.75149999999999,180.0418,132.3162,117.1074,118.9742,119.5626,95.2841,44.758900000000004,248.60209999999998,18.3497,18.3327,23.3765,78.3368,2023-08-18,wholesale
Maximum Price,60.0,55.0,64.0,131.5,160.0,142.0,155.0,125.0,52.0,80.0,240.0,220.0,200.0,180.0,228.0,160.0,100.0,550.0,28.0,48.0,60.0,180.0,2023-08-18,wholesale
Minimum Price,19.0,17.0,19.0,51.0,72.0,60.0,72.0,63.5,25.0,35.0,117.0,98.0,85.0,92.0,92.0,75.0,27.84,140.0,5.8,7.4,8.0,28.0,2023-08-18,wholesale
Modal Price,32.0,22.0,30.0,68.0,140.0,100.0,100.0,75.0,40.0,52.5,180.0,130.0,110.0,110.0,120.0,90.0,45.0,200.0,24.0,15.0,30.0,80.0,2023-08-18,wholesale
Average Price,36.7956,26.5158,31.051399999999997,67.93979999999999,127.5209,104.2068,101.0535,81.4512,40.0393,54.5537,180.65009999999998,132.9006,117.35969999999999,117.4875,119.2006,95.2341,44.7846,246.6307,18.4326,18.2897,23.643,75.4357,2023-08-19,wholesale
Maximum Price,58.0,48.0,64.0,131.5,164.0,140.0,136.0,125.0,52.0,80.0,240.0,220.0,200.0,180.0,228.0,160.0,100.0,550.0,28.0,48.0,48.0,210.0,2023-08-19,wholesale
Minimum Price,20.0,17.0,22.7,51.0,72.0,60.0,72.0,63.0,25.0,33.0,117.0,98.0,85.0,90.0,92.0,75.0,27.84,140.0,5.8,7.5,8.0,25.0,2023-08-19,wholesale
Modal Price,30.0,22.0,30.0,68.0,140.0,105.0,100.0,75.0,40.0,50.0,180.0,130.0,115.0,110.0,120.0,90.0,45.0,220.0,24.0,15.0,30.0,80.0,2023-08-19,wholesale
Average Price,36.8381,26.446199999999997,30.9127,67.4378,128.1172,103.8769,100.2668,81.1458,39.6248,53.805299999999995,179.1216,131.126,115.274,117.13860000000001,119.6041,95.00219999999999,43.99,241.8313,18.978099999999998,17.8291,22.8277,68.96390000000001,2023-08-20,wholesale
Maximum Price,58.0,48.0,64.0,131.5,160.0,140.0,136.0,125.0,48.0,75.0,240.0,220.0,175.82,158.8,228.0,160.0,100.0,550.0,28.0,48.0,48.0,180.0,2023-08-20,wholesale
Minimum Price,19.0,17.0,19.0,51.0,72.0,64.0,72.0,64.0,32.0,33.0,120.0,98.0,85.0,90.0,92.0,75.0,27.84,140.0,5.8,8.0,8.0,20.0,2023-08-20,wholesale
Modal Price,30.0,25.0,30.0,68.0,140.0,100.0,100.0,75.0,40.0,52.5,180.0,130.0,112.5,110.0,120.0,90.0,45.0,200.0,24.0,15.0,30.0,55.0,2023-08-20,wholesale
Average Price,36.7796,26.638,30.9678,68.44109999999999,127.4692,104.26620000000001,101.0085,82.0448,40.1406,54.7829,180.5145,132.09290000000001,117.3135,118.62899999999999,119.3548,95.2597,45.061400000000006,249.12849999999997,18.3768,18.5058,24.034299999999998,67.9289,2023-08-21,wholesale
Maximum Price,60.0,55.0,64.0,131.5,165.0,142.0,155.0,125.0,52.0,80.0,240.0,220.0,200.0,180.0,228.0,160.0,100.0,550.0,28.0,48.0,58.0,180.0,2023-08-21,wholesale
Minimum Price,19.0,17.0,19.0,51.0,72.0,60.0,72.0,63.0,25.0,33.0,117.0,98.0,85.0,92.0,92.0,75.0,27.84,140.0,5.8,7.4,8.0,23.0,2023-08-21,wholesale
Modal Price,32.0,22.0,30.0,70.0,140.0,100.0,100.0,75.0,40.0,52.5,180.0,130.0,110.0,110.0,120.0,90.0,45.0,210.0,24.0,15.0,30.0,50.0,2023-08-21,wholesale
Average Price,36.8443,26.5448,30.909899999999997,68.6321,127.7448,104.288,100.9584,82.2734,40.0842,54.665200000000006,180.24650000000003,132.36270000000002,117.1336,118.56569999999999,119.54129999999999,95.1323,44.99,249.2058,18.3511,18.563299999999998,24.288899999999998,63.5833,2023-08-22,wholesale
Maximum Price,60.0,55.0,64.0,131.5,167.0,142.0,155.0,125.0,49.0,80.0,240.0,220.0,200.0,180.0,215.0,160.0,100.0,550.0,28.0,48.0,58.0,180.0,2023-08-22,wholesale
Minimum Price,19.0,17.0,19.0,51.0,72.0,60.0,72.0,63.0,25.0,33.0,110.0,98.0,85.0,92.0,93.0,75.0,27.84,140.0,5.8,7.4,8.0,19.0,2023-08-22,wholesale
Modal Price,36.0,22.0,30.0,70.0,140.0,100.0,100.0,75.0,40.0,50.0,180.0,130.0,110.0,110.0,120.0,90.0,45.0,210.0,24.0,15.0,30.0,40.0,2023-08-22,wholesale
Average Price,36.7661,26.5539,30.9398,68.7871,128.2084,104.3014,101.2943,82.2366,40.1002,54.8129,180.3359,132.5332,117.3639,118.5095,119.81020000000001,95.0254,45.1945,249.6289,18.3431,18.508699999999997,24.5848,60.6149,2023-08-23,wholesale
Maximum Price,60.0,55.0,64.0,131.5,167.0,142.0,155.0,125.0,52.0,80.0,240.0,220.0,200.0,180.0,228.0,160.0,100.0,550.0,28.0,48.0,58.0,180.0,2023-08-23,wholesale
Minimum Price,19.0,17.0,19.0,51.0,72.0,60.0,72.0,63.0,25.0,33.0,110.0,98.0,85.0,92.0,93.0,75.0,27.84,140.0,5.8,7.5,8.0,15.5,2023-08-23,wholesale
Modal Price,36.0,22.0,30.0,70.0,140.0,100.0,100.0,75.0,40.0,50.0,180.0,130.0,100.0,110.0,120.0,90.0,45.0,210.0,24.0,15.0,30.0,40.0,2023-08-23,wholesale
Average Price,36.8733,26.636300000000002,31.007199999999997,69.0179,128.4511,104.5069,101.2754,82.37219999999999,40.1339,54.7945,179.80450000000002,132.2806,117.4636,118.0262,119.7118,95.2791,45.4093,250.2279,18.4447,18.6379,24.832600000000003,58.231,2023-08-24,wholesale
Maximum Price,60.0,55.0,64.0,131.5,167.0,142.0,155.0,125.0,52.0,80.0,240.0,220.0,200.0,180.0,228.0,160.0,100.0,550.0,28.0,50.0,58.0,180.0,2023-08-24,wholesale
Minimum Price,19.0,17.0,19.0,51.0,72.0,60.0,72.0,63.0,25.0,33.0,110.0,98.0,87.0,92.0,92.5,75.5,27.84,140.0,5.8,7.4,8.0,14.0,2023-08-24,wholesale
Modal Price,36.0,22.0,30.0,70.0,140.0,100.0,100.0,75.0,40.0,50.0,180.0,130.0,100.0,110.0,120.0,90.0,45.0,200.0,24.0,18.0,30.0,40.0,2023-08-24,wholesale
Average Price,36.7496,26.6302,30.9588,69.16640000000001,128.4213,104.42620000000001,101.16680000000001,82.26950000000001,40.1588,54.9137,180.1085,132.635,117.2077,118.2467,119.3993,95.1058,45.4067,250.8947,18.3873,18.653499999999998,24.9973,55.900600000000004,2023-08-25,wholesale
Maximum Price,60.0,48.0,64.0,131.5,167.0,140.0,136.0,125.0,52.0,80.0,240.0,220.0,200.0,180.0,228.0,160.0,100.0,550.0,28.0,48.0,55.0,180.0,2023-08-25,wholesale
Minimum Price,19.0,17.0,19.0,51.0,72.0,60.0,72.0,63.0,25.0,35.0,110.0,98.0,87.0,92.0,92.5,75.5,27.84,140.0,5.8,7.4,8.0,13.0,2023-08-25,wholesale
Modal Price,36.0,22.0,30.0,70.0,140.0,110.0,100.0,75.0,40.0,50.0,180.0,130.0,100.0,110.0,120.0,90.0,45.0,210.0,24.0,15.0,30.0,40.0,2023-08-25,wholesale
Average Price,37.0539,26.522800000000004,31.0117,69.1432,129.6494,104.82979999999999,101.57440000000001,82.28399999999999,40.0582,54.708999999999996,181.0455,132.5516,117.3901,116.7755,119.635,95.376,45.18770000000001,245.916,18.5128,18.6482,25.2325,51.8187,2023-08-26,wholesale
Maximum Price,60.0,48.0,64.0,131.5,167.0,140.0,136.0,125.0,52.0,80.0,240.0,220.0,200.0,180.0,228.0,160.0,100.0,550.0,28.0,48.0,55.0,160.0,2023-08-26,wholesale
Minimum Price,20.0,17.0,22.75,51.0,72.0,60.0,72.0,63.0,25.0,33.0,120.0,98.0,85.0,92.0,92.5,75.0,27.84,140.0,5.8,7.4,9.0,13.0,2023-08-26,wholesale
Modal Price,32.0,22.0,30.0,70.0,140.0,100.0,100.0,75.0,40.0,50.0,180.0,130.0,100.0,110.0,120.0,90.0,45.0,210.0,24.0,15.0,30.0,40.0,2023-08-26,wholesale
Average Price,36.9163,26.721799999999998,31.215799999999998,68.6154,130.6523,104.5415,100.83409999999999,81.48100000000001,39.7677,53.9243,180.1724,131.093,114.7905,116.14129999999999,119.0496,94.587,44.108000000000004,243.7568,19.1773,18.0111,24.4048,48.0576,2023-08-27,wholesale
Maximum Price,60.0,48.0,64.0,131.5,167.0,140.0,136.0,125.0,48.0,75.0,240.0,197.0,197.0,167.0,228.0,160.0,90.0,550.0,28.0,48.0,50.0,160.0,2023-08-27,wholesale
Minimum Price,20.0,19.0,23.0,51.0,72.0,64.0,74.0,63.0,32.0,36.0,120.0,98.0,85.0,92.0,92.5,75.0,26.0,154.0,5.8,8.0,9.0,12.0,2023-08-27,wholesale
Modal Price,32.0,23.0,30.0,70.0,140.0,100.0,100.0,80.0,40.0,50.0,180.0,120.0,115.0,110.0,120.0,90.0,45.0,200.0,24.0,15.0,30.0,40.0,2023-08-27,wholesale
Average Price,36.5642,26.5955,31.046999999999997,69.1512,128.2887,104.0089,100.9339,82.4043,40.1654,54.8204,179.0785,132.1419,116.736,118.219,120.1188,95.115,45.1721,251.6243,18.5563,18.3846,25.1675,50.655,2023-08-28,wholesale
Maximum Price,60.0,48.0,64.0,131.5,168.0,140.0,155.0,125.0,52.0,80.0,240.0,220.0,200.0,180.0,228.0,160.0,100.0,550.0,28.0,48.0,55.0,180.0,2023-08-28,wholesale
Minimum Price,19.0,17.0,19.0,51.0,72.0,60.0,72.0,63.0,25.0,33.0,110.0,98.0,85.0,92.0,91.5,75.0,26.0,140.0,5.8,7.4,8.0,12.0,2023-08-28,wholesale
Modal Price,32.0,22.0,30.0,70.0,140.0,100.0,100.0,80.0,40.0,50.0,180.0,130.0,100.0,110.0,120.0,90.0,45.0,200.0,24.0,15.0,30.0,40.0,2023-08-28,wholesale
Average Price,36.5547,26.6352,31.0654,69.29090000000001,128.8889,104.0466,101.0056,82.40870000000001,40.1275,55.0004,179.09720000000002,131.6496,116.46979999999999,118.0617,119.44850000000001,94.54879999999999,45.229,251.5823,18.5239,18.328599999999998,25.304499999999997,46.813199999999995,2023-08-29,wholesale
Maximum Price,60.0,48.0,64.0,131.5,168.0,140.0,155.0,125.0,49.0,80.0,240.0,220.0,197.0,180.0,228.0,160.0,100.0,550.0,28.0,48.0,55.0,140.0,2023-08-29,wholesale
Minimum Price,19.0,17.0,19.0,51.0,72.0,60.0,72.0,63.0,25.0,33.0,117.0,98.0,85.0,92.0,90.0,75.0,26.0,140.0,5.8,7.4,8.0,10.0,2023-08-29,wholesale
Modal Price,32.0,22.0,32.0,70.0,140.0,100.0,100.0,80.0,40.0,50.0,180.0,130.0,100.0,110.0,120.0,90.0,45.0,220.0,24.0,15.0,30.0,40.0,2023-08-29,wholesale
Average Price,37.1246,26.5988,31.1796,69.5065,129.7115,104.8267,101.34190000000001,82.48780000000001,40.244499999999995,55.53,179.6857,131.7055,116.92120000000001,117.0336,119.4916,95.18700000000001,45.7365,250.6121,18.666600000000003,18.7117,25.7601,45.912200000000006,2023-08-30,wholesale
Maximum Price,60.0,55.0,64.0,131.5,168.0,142.0,136.0,120.0,52.0,80.0,240.0,220.0,200.0,180.0,228.0,160.0,100.0,550.0,28.0,48.0,55.0,145.0,2023-08-30,wholesale
Minimum Price,20.0,17.0,22.75,51.0,75.0,60.0,72.0,63.0,25.0,36.0,117.0,98.0,85.0,92.0,90.0,75.0,26.0,140.0,5.8,7.4,8.0,9.0,2023-08-30,wholesale
Modal Price,32.0,22.0,30.0,70.0,120.0,100.0,100.0,77.5,40.0,50.0,180.0,130.0,120.0,120.0,120.0,90.0,45.0,200.0,24.0,15.0,30.0,35.0,2023-08-30,wholesale
Average Price,36.9477,26.6952,31.1479,69.6754,129.6907,105.0864,101.679,82.8457,40.2492,54.98609999999999,179.22099999999998,132.2557,116.8675,118.04,119.0103,94.9852,45.576,250.2358,18.4072,18.5596,25.7908,45.141400000000004,2023-08-31,wholesale
Maximum Price,60.0,55.0,64.0,131.5,168.0,142.0,155.0,125.0,52.0,80.0,240.0,220.0,200.0,180.0,215.0,160.0,100.0,550.0,28.0,48.0,55.0,145.0,2023-08-31,wholesale
Minimum Price,19.0,17.0,19.0,51.0,75.0,66.5,72.0,64.0,25.0,36.0,110.0,98.0,85.0,92.0,89.0,75.0,26.0,140.0,5.8,7.5,8.0,8.5,2023-08-31,wholesale
Modal Price,32.0,22.0,32.0,70.0,140.0,100.0,100.0,80.0,40.0,50.0,180.0,130.0,100.0,110.0,120.0,90.0,45.0,210.0,24.0,15.0,30.0,40.0,2023-08-31,wholesale
Average Price,36.9785,26.6523,31.0721,70.038,129.9506,104.81209999999999,101.4665,82.74799999999999,40.192,54.9146,179.16389999999998,132.2234,116.8924,117.6206,119.2574,94.96780000000001,45.4642,248.3007,18.426,18.713,25.558600000000002,43.599700000000006,2023-09-01,wholesale
Maximum Price,60.0,55.0,64.0,131.5,168.0,142.0,155.0,125.0,52.0,80.0,240.0,220.0,200.0,180.0,228.0,160.0,100.0,550.0,28.0,48.0,55.0,135.0,2023-09-01,wholesale
Minimum Price,20.0,17.0,22.75,51.0,72.0,60.0,72.0,63.0,25.0,36.0,110.0,98.0,85.0,92.0,89.0,75.0,26.0,140.0,5.8,7.4,8.0,8.0,2023-09-01,wholesale
Modal Price,32.0,22.0,30.0,70.0,140.0,100.0,100.0,80.0,40.0,50.0,180.0,130.0,120.0,115.0,120.0,90.0,45.0,220.0,24.0,15.0,30.0,40.0,2023-09-01,wholesale
Average Price,37.079899999999995,26.639,31.2828,70.1321,131.6095,105.36049999999999,101.8994,82.5754,40.187,54.8146,180.9747,131.7659,116.8909,116.35969999999999,118.8946,94.96459999999999,44.993500000000004,245.3923,18.4306,18.5363,25.5848,40.8991,2023-09-02,wholesale
Maximum Price,58.0,46.0,64.0,131.5,170.0,140.0,155.0,124.0,52.0,80.0,230.0,220.0,200.0,180.0,228.0,160.0,90.0,550.0,28.0,48.0,55.0,110.0,2023-09-02,wholesale
Minimum Price,21.5,17.0,22.75,51.0,72.0,60.0,74.0,63.0,25.0,36.0,117.0,98.0,85.0,92.0,89.0,75.0,26.0,140.0,5.8,7.5,8.0,8.0,2023-09-02,wholesale
Modal Price,32.0,22.0,30.0,70.0,140.0,105.0,100.0,75.0,40.0,50.0,180.0,130.0,120.0,120.0,120.0,90.0,45.0,220.0,24.0,15.0,30.0,40.0,2023-09-02,wholesale
Average Price,37.0161,26.642,31.229200000000002,69.4718,132.5753,104.73200000000001,100.98649999999999,81.8969,39.6749,53.928999999999995,180.0445,130.6424,114.859,115.803,118.6972,94.0958,44.0558,242.1322,19.0508,18.0903,24.563000000000002,37.0239,2023-09-03,wholesale
Maximum Price,60.0,46.0,64.0,131.5,170.0,140.0,140.0,120.0,48.0,75.0,230.0,220.0,197.0,165.0,228.0,160.0,90.0,550.0,28.0,48.0,50.0,110.0,2023-09-03,wholesale
Minimum Price,22.0,17.0,23.5,51.0,72.0,64.0,72.0,64.0,31.0,36.0,120.0,98.0,85.0,92.0,89.0,75.0,26.0,140.0,5.8,8.0,8.0,8.0,2023-09-03,wholesale
Modal Price,32.0,23.0,31.0,75.0,140.0,100.0,100.0,75.0,40.0,50.0,180.0,130.0,120.0,110.0,120.0,90.0,45.0,200.0,24.0,15.0,30.0,40.0,2023-09-03,wholesale
Average Price,36.8848,26.576,30.9335,70.3659,130.8166,105.06370000000001,101.62870000000001,82.95370000000001,40.1682,54.8546,179.2148,131.4408,116.54520000000001,117.3864,119.2167,94.71170000000001,45.6071,249.3853,18.406,18.533900000000003,25.6019,40.4681,2023-09-04,wholesale
Maximum Price,60.0,48.0,64.0,131.5,178.0,140.0,155.0,124.0,52.0,80.0,240.0,220.0,197.0,180.0,228.0,160.0,100.0,550.0,28.0,48.0,65.0,170.0,2023-09-04,wholesale
Minimum Price,19.0,17.0,19.0,51.0,72.0,60.0,72.0,63.0,25.0,36.0,110.0,98.0,85.0,90.0,89.0,75.0,26.0,145.0,5.8,7.4,8.0,8.0,2023-09-04,wholesale
Modal Price,32.0,22.0,30.0,70.0,120.0,100.0,100.0,80.0,40.0,50.0,180.0,130.0,110.0,110.0,120.0,90.0,45.0,220.0,25.0,15.0,30.0,40.0,2023-09-04,wholesale
Average Price,37.0104,26.712,30.948800000000002,70.6562,131.4914,105.3656,101.97930000000001,83.0642,40.225100000000005,54.8247,179.5261,131.7101,116.6781,117.556,119.21,94.9172,45.4137,248.46580000000003,18.4406,18.553800000000003,25.703200000000002,38.1709,2023-09-05,wholesale
Maximum Price,60.0,55.0,64.0,131.5,178.0,142.0,155.0,124.0,52.0,80.0,240.0,220.0,200.0,180.0,228.0,160.0,100.0,550.0,28.0,48.0,55.0,135.0,2023-09-05,wholesale
Minimum Price,19.0,17.0,19.0,51.0,72.0,60.0,72.0,63.0,25.0,36.0,110.0,98.0,85.0,90.0,89.0,75.0,26.0,145.0,5.8,7.4,8.0,8.0,2023-09-05,wholesale
Modal Price,32.0,22.0,30.0,75.0,120.0,110.0,100.0,80.0,40.0,50.0,185.0,130.0,120.0,110.0,115.0,90.0,45.0,220.0,24.0,18.0,30.0,40.0,2023-09-05,wholesale
Average Price,36.819,26.5117,30.888099999999998,70.70819999999999,131.1436,105.0002,101.74950000000001,83.57530000000001,40.2697,55.086400000000005,179.4303,131.1237,116.5838,116.64280000000001,119.6824,95.2515,45.513400000000004,251.9084,18.6939,18.4908,25.5455,37.096399999999996,2023-09-06,wholesale
Maximum Price,60.0,46.0,64.0,131.5,178.0,140.0,140.0,120.0,52.0,80.0,240.0,220.0,200.0,175.0,210.0,160.0,100.0,550.0,28.0,48.0,55.0,110.0,2023-09-06,wholesale
Minimum Price,19.0,17.0,19.0,51.0,72.0,64.0,72.0,63.0,25.0,36.0,110.0,98.0,85.0,90.0,88.5,75.0,26.0,145.0,5.8,7.4,8.0,8.0,2023-09-06,wholesale
Modal Price,32.0,22.5,30.0,75.0,150.0,100.0,100.0,80.0,40.0,50.0,180.0,130.0,120.0,110.0,120.0,90.0,45.0,200.0,25.0,15.0,30.0,40.0,2023-09-06,wholesale
Average Price,37.509499999999996,26.792600000000004,31.2715,71.69890000000001,133.9582,106.52459999999999,103.1675,83.6391,40.4476,55.243599999999994,181.3347,131.3136,116.32459999999999,116.32440000000001,118.4699,94.3349,46.073299999999996,248.57319999999999,18.3009,18.8749,26.2515,35.8234,2023-09-07,wholesale
Maximum Price,60.0,55.0,64.0,131.5,178.0,142.0,170.0,127.0,52.0,80.0,240.0,220.0,200.0,175.82,228.0,160.0,100.0,550.0,28.0,48.0,55.0,160.0,2023-09-07,wholesale
Minimum Price,20.0,17.0,23.5,51.0,72.0,64.0,70.0,63.0,25.0,36.0,120.0,98.0,85.0,90.0,88.5,75.0,26.0,145.0,5.8,7.5,8.0,7.5,2023-09-07,wholesale
Modal Price,32.0,35.0,30.0,75.0,150.0,100.0,110.0,80.0,40.0,50.0,185.0,130.0,120.0,110.0,120.0,90.0,45.0,180.0,24.0,18.0,28.0,40.0,2023-09-07,wholesale
Average Price,37.0861,26.6079,30.9998,71.3211,132.6482,105.69290000000001,102.65520000000001,83.31129999999999,40.3294,55.086000000000006,179.85389999999998,131.76670000000001,116.6045,116.9935,118.9773,94.6514,45.5946,248.9492,18.4081,18.5334,25.8856,35.1094,2023-09-08,wholesale
Maximum Price,60.0,55.0,64.0,131.5,178.0,142.0,170.0,127.0,52.0,80.0,240.0,220.0,200.0,180.0,228.0,160.0,100.0,550.0,28.0,48.0,55.0,110.0,2023-09-08,wholesale
Minimum Price,19.0,17.0,19.0,51.0,72.0,64.0,70.0,63.0,25.0,37.0,110.0,98.0,85.0,90.0,89.0,75.0,26.0,145.0,5.8,7.4,8.0,6.5,2023-09-08,wholesale
Modal Price,32.0,22.0,30.0,75.0,150.0,100.0,100.0,80.0,40.0,50.0,180.0,130.0,120.0,110.0,120.0,92.5,45.0,220.0,24.0,15.0,30.0,40.0,2023-09-08,wholesale
Average Price,37.1676,26.531999999999996,31.1201,71.0863,133.486,106.0343,102.66969999999999,83.34299999999999,40.3585,54.9079,181.6704,130.9244,116.5839,115.9486,119.5055,94.9003,45.0443,246.5228,18.7933,18.3218,25.9125,33.146300000000004,2023-09-09,wholesale
Maximum Price,60.0,55.0,64.0,131.5,178.0,142.0,140.0,120.0,52.0,80.0,240.0,220.0,200.0,175.0,228.0,160.0,100.0,550.0,28.0,48.0,55.0,110.0,2023-09-09,wholesale
Minimum Price,22.0,17.0,22.75,51.0,72.0,64.0,70.0,63.0,25.0,37.0,117.0,98.0,85.0,90.0,89.0,75.0,26.0,145.0,6.0,7.4,8.0,6.0,2023-09-09,wholesale
Modal Price,32.0,22.0,30.0,75.0,150.0,100.0,100.0,80.0,40.0,50.0,180.0,130.0,120.0,110.0,120.0,90.0,45.0,200.0,24.0,15.0,30.0,40.0,2023-09-09,wholesale
Average Price,37.3052,26.676199999999998,31.2088,70.987,135.61870000000002,106.4685,102.8406,83.19239999999999,39.9684,54.323100000000004,180.83520000000001,131.0574,115.65690000000001,115.5785,118.97489999999999,94.3977,44.654799999999994,243.66240000000002,19.206400000000002,18.186300000000003,25.124699999999997,30.2808,2023-09-10,wholesale
Maximum Price,60.0,46.0,64.0,131.5,178.0,141.0,140.0,120.0,48.0,75.0,240.0,220.0,197.0,167.0,228.0,160.0,100.0,550.0,28.0,48.0,50.0,110.0,2023-09-10,wholesale
Minimum Price,22.0,17.0,23.5,51.0,72.0,64.0,72.0,64.0,31.0,37.0,125.0,98.0,85.0,92.0,89.0,75.0,26.0,145.0,5.8,8.0,8.0,6.0,2023-09-10,wholesale
